iter	Passed	Remaining
723	27320	29282
724	27360	29247
725	27419	29232
726	27460	29197
727	27499	29161
728	27539	29126
729	27577	29088
730	27614	29049
731	27655	29015
732	27695	28980
733	27733	28943
734	27774	28908
735	27815	28873
736	27861	28844
737	27901	28808
738	27942	28774
739	27991	28747
740	28033	28714
741	28076	28681
742	28121	28651
743	28170	28624
744	28213	28592
745	28259	28563
746	28305	28533
747	28350	28502
748	28394	28470
749	28427	28427
750	28467	28391
751	28509	28357
752	28553	28326
753	28601	28298
754	28646	28266
755	28693	28237
756	28731	28199
757	28767	28159
758	28798	28115
759	28836	28077
760	28870	28035
761	28905	27995
762	28941	27955
763	28979	27917
764	29013	27875
765	29050	27836
766	29087	27797
767	29121	27756
768	29156	27715
769	29191	27675
770	29225	27633
771	29263	27595
772	29298	27555
773	29339	27520
774	29383	27487
775	29422	27450
776	29465	27417
777	29504	27380
778	29550	27349
779	29587	27311
780	29624	27272
781	29655	27228
782	29687	27184
783	29721	27143
784	29777	27122
785	29825	27093
786	29871	27062
787	29914	27029
788	29957	26995
789	30005	26966
790	30045	26931
791	30083	26892
792	30121	26855
793	30157	26814
794	30195	26776
795	30229	26735
796	30276	26705
797	30316	26669
798	30352	26629
799	30389	26591
800	30421	26547
801	30455	26505
802	30489	26464
803	30525	26425
804	30565	26388
805	30604	26352
806	30675	26342
807	30742	26329
808	30803	26310
809	30838	26269
810	30872	26228
811	30910	26190
812	30946	26150
813	30980	26108
814	31014	26067
815	31043	26021
816	31079	25982
817	31144	25966
818	31186	25931
819	31234	25901
820	31278	25868
821	31316	25830
822	31361	25798
823	31405	25765
824	31445	25727
825	31479	25686
826	31515	25646
827	31558	25613
828	31633	25604
829	31693	25583
830	31767	25574
831	31811	25541
832	31854	25506
833	31888	25464
834	31924	25424
835	31966	25389
836	32001	25349
837	32035	25307
838	32066	25263
839	32099	25221
840	32133	25179
841	32166	25137
842	32198	25094
843	32231	25051
844	32267	25011
845	32305	24973
846	32340	24933
847	32377	24893
848	32415	24856
849	32455	24819
850	32493	24780
851	32524	24736
852	32559	24696
853	32594	24656
854	32634	24619
855	32675	24583
856	32707	24540
857	32740	24498
858	32771	24454
859	32802	24411
860	32831	24366
861	32864	24324
862	32897	24282
863	32929	24240
864	32963	24198
865	32999	24158
866	33039	24122
867	33079	24085
868	33120	24049
869	33161	24013
870	33201	23976
871	33236	23936
872	33271	23895
873	33314	23861
874	33357	23826
875	33395	23788
876	33431	23749
877	33474	23714
878	33509	23673
879	33540	23630
880	33573	23588
881	33607	23548
882	33642	23507
883	33682	23471
884	33725	23436
885	33759	23395
886	33791	23352
887	33825	23311
888	33857	23270
889	33895	23231
890	33928	23190
891	33965	23151
892	34007	23115
893	34044	23076
894	34085	23040
895	34121	23001
896	34160	22964
897	34196	22924
898	34233	22885
899	34270	22846
900	34307	22808
901	34343	22768
902	34382	22731
903	34421	22693
904	34456	22653
905	34491	22613
906	34531	22577
907	34571	22539
908	34610	22502
909	34643	22460
910	34677	22420
911	34722	22386
912	34771	22355
913	34807	22316
914	34842	22276
915	34874	22234
916	34906	22192
917	34938	22150
918	34971	22109
919	35004	22067
920	35036	22026
921	35070	21985
922	35104	21945
923	35136	21903
924	35168	21861
925	35200	21819
926	35235	21779
927	35268	21738
928	35303	21698
929	35335	21657
930	35367	21615
931	35400	21574
932	35434	21534
933	35467	21493
934	35500	21452
935	35534	21411
936	35573	21374
937	35616	21339
938	35651	21299
939	35685	21259
940	35720	21219
941	35754	21179
942	35795	21143
943	35833	21105
944	35868	21065
945	35902	21025
946	35935	20984
947	35966	20942
948	35998	20901
949	36031	20860
950	36064	20819
951	36105	20783
952	36154	20751
953	36192	20714
954	36233	20677
955	36267	20637
956	36299	20596
957	36339	20559
958	36385	20526
959	36429	20491
960	36465	20452
961	36509	20417
962	36543	20378
963	36580	20339
964	36616	20300
965	36652	20261
966	36687	20221
967	36723	20182
968	36760	20144
969	36800	20107
970	36864	20083
971	36903	20046
972	36945	20010
973	36986	19974
974	37024	19936
975	37067	19901
976	37110	19865
977	37149	19828
978	37188	19790
979	37224	19751
980	37261	19713
981	37299	19675
982	37360	19649
983	37411	19618
984	37453	19582
985	37496	19546
986	37538	19510
987	37583	19476
988	37638	19447
989	37721	19432
990	37804	19417
991	37877	19397
992	37925	19363
993	37971	19329
994	38021	19297
995	38061	19260
996	38101	19222
997	38143	19186
998	38186	19150
999	38231	19115
1000	38271	19078
1001	38312	19041
1002	38354	19005
1003	38392	18967
1004	38433	18929
1005	38474	18893
1006	38519	18858
1007	38563	18822
1008	38608	18787
1009	38648	18750
1010	38689	18713
1011	38731	18676
1012	38772	18639
1013	38812	18602
1014	38857	18567
1015	38903	18532
1016	38944	18495
1017	38983	18457
1018	39027	18422
1019	39070	18386
1020	39110	18348
1021	39153	18312
1022	39195	18275
1023	39236	18238
1024	39281	18203
1025	39321	18166
1026	39364	18130
1027	39412	18096
1028	39457	18060
1029	39495	18022
1030	39534	17984
1031	39578	17948
1032	39620	17911
1033	39653	17870
1034	39697	17835
1035	39732	17795
1036	39774	17758
1037	39818	17722
1038	39857	17684
1039	39896	17646
1040	39929	17605
1041	39977	17571
1042	40023	17536
1043	40068	17501
1044	40107	17463
1045	40146	17425
1046	40187	17387
1047	40228	17350
1048	40271	17314
1049	40312	17276
1050	40378	17250
1051	40457	17229
1052	40497	17191
1053	40533	17151
1054	40569	17112
1055	40620	17079
1056	40666	17043
1057	40703	17004
1058	40743	16967
1059	40778	16927
1060	40815	16887
1061	40849	16847
1062	40894	16811
1063	40940	16776
1064	40978	16737
1065	41018	16699
1066	41062	16663
1067	41104	16626
1068	41140	16587
1069	41177	16547
1070	41209	16506
1071	41245	16467
1072	41280	16427
1073	41317	16388
1074	41354	16349
1075	41393	16311
1076	41430	16272
1077	41468	16233
1078	41502	16193
1079	41535	16152
1080	41571	16113
1081	41637	16085
1082	41702	16057
1083	41759	16025
1084	41803	15989
1085	41851	15954
1086	41891	15916
1087	41932	15878
1088	41977	15842
1089	42023	15807
1090	42067	15770
1091	42111	15733
1092	42153	15696
1093	42197	15659
1094	42238	15622
1095	42278	15584
1096	42327	15549
1097	42371	15513
1098	42416	15476
1099	42456	15438
1100	42495	15400
1101	42527	15359
1102	42564	15319
1103	42601	15280
1104	42653	15247
1105	42695	15209
1106	42732	15170
1107	42768	15131
1108	42803	15091
1109	42841	15052
1110	42879	15013
1111	42912	14973
1112	42951	14934
1113	42986	14894
1114	43028	14857
1115	43066	14818
1116	43106	14780
1117	43146	14742
1118	43178	14701
1119	43214	14662
1120	43248	14621
1121	43285	14582
1122	43324	14544
1123	43360	14505
1124	43396	14465
1125	43429	14425
1126	43463	14384
1127	43496	14344
1128	43528	14303
1129	43574	14267
1130	43634	14236
1131	43687	14202
1132	43737	14167
1133	43777	14129
1134	43813	14089
1135	43852	14051
1136	43892	14013
1137	43935	13975
1138	43979	13939
1139	44026	13903
1140	44074	13867
1141	44116	13829
1142	44163	13793
1143	44201	13755
1144	44232	13713
1145	44264	13673
1146	44296	13632
1147	44329	13592
1148	44364	13552
1149	44401	13513
1150	44434	13473
1151	44467	13433
1152	44502	13393
1153	44536	13353
1154	44582	13316
1155	44622	13278
1156	44658	13239
1157	44694	13199
1158	44739	13163
1159	44777	13124
1160	44817	13086
1161	44854	13047
1162	44890	13007
1163	44928	12969
1164	44964	12929
1165	45001	12890
1166	45045	12853
1167	45091	12817
1168	45129	12778
1169	45167	12739
1170	45213	12703
1171	45256	12665
1172	45292	12626
1173	45332	12587
1174	45370	12549
1175	45406	12509
1176	45443	12470
1177	45481	12432
1178	45521	12393
1179	45554	12353
1180	45588	12313
1181	45621	12273
1182	45653	12233
1183	45689	12194
1184	45725	12154
1185	45758	12114
1186	45793	12075
1187	45837	12038
1188	45873	11998
1189	45911	11960
1190	45946	11920
1191	45984	11881
1192	46021	11842
1193	46057	11803
1194	46098	11765
1195	46132	11726
1196	46164	11685
1197	46204	11647
1198	46242	11608
1199	46286	11571
1200	46321	11532
1201	46355	11492
1202	46390	11453
1203	46424	11413
1204	46465	11375
1205	46501	11336
1206	46537	11297
1207	46580	11259
1208	46623	11222
1209	46665	11184
1210	46702	11145
1211	46737	11106
1212	46779	11068
1213	46816	11029
1214	46853	10990
1215	46890	10951
1216	46929	10912
1217	46968	10874
1218	47005	10835
1219	47046	10797
1220	47085	10759
1221	47119	10719
1222	47151	10679
1223	47185	10639
1224	47221	10600
1225	47265	10563
1226	47312	10526
1227	47357	10489
1228	47400	10452
1229	47446	10415
1230	47484	10376
1231	47517	10336
1232	47553	10297
1233	47587	10257
1234	47620	10218
1235	47655	10178
1236	47688	10139
1237	47725	10100
1238	47760	10060
1239	47796	10021
1240	47833	9983
1241	47870	9944
1242	47908	9905
1243	47947	9866
1244	47983	9828
1245	48021	9789
1246	48056	9749
1247	48088	9710
1248	48122	9670
1249	48153	9630
1250	48185	9590
1251	48220	9551
1252	48255	9512
1253	48288	9472
1254	48319	9432
1255	48357	9394
1256	48394	9355
1257	48426	9315
1258	48462	9276
1259	48495	9237
1260	48526	9197
1261	48560	9157
1262	48598	9119
1263	48632	9080
1264	48665	9040
1265	48700	9001
1266	48734	8962
1267	48765	8922
1268	48799	8883
1269	48830	8843
1270	48864	8804
1271	48896	8764
1272	48930	8725
1273	48962	8685
1274	48996	8646
1275	49027	8606
1276	49059	8567
1277	49092	8527
1278	49171	8496
1279	49202	8456
1280	49238	8417
1281	49279	8379
1282	49314	8340
1283	49349	8301
1284	49387	8263
1285	49423	8224
1286	49455	8184
1287	49487	8145
1288	49521	8106
1289	49552	8066
1290	49588	8027
1291	49622	7988
1292	49656	7949
1293	49689	7910
1294	49723	7871
1295	49754	7831
1296	49786	7792
1297	49820	7753
1298	49854	7714
1299	49886	7674
1300	49918	7635
1301	49951	7596
1302	49983	7557
1303	50017	7517
1304	50049	7478
1305	50081	7439
1306	50113	7400
1307	50144	7360
1308	50179	7321
1309	50211	7282
1310	50243	7243
1311	50276	7204
1312	50312	7165
1313	50347	7126
1314	50388	7088
1315	50429	7050
1316	50471	7013
1317	50506	6974
1318	50538	6935
1319	50584	6897
1320	50625	6859
1321	50658	6820
1322	50696	6782
1323	50732	6743
1324	50765	6704
1325	50802	6666
1326	50836	6627
1327	50872	6588
1328	50912	6550
1329	50949	6512
1330	50992	6474
1331	51029	6436
1332	51069	6398
1333	51105	6359
1334	51139	6320
1335	51172	6281
1336	51207	6242
1337	51243	6204
1338	51282	6166
1339	51318	6127
1340	51354	6088
1341	51391	6050
1342	51425	6011
1343	51485	5976
1344	51527	5938
1345	51568	5900
1346	51610	5862
1347	51646	5823
1348	51684	5785
1349	51723	5747
1350	51758	5708
1351	51795	5669
1352	51831	5631
1353	51867	5592
1354	51907	5554
1355	51942	5516
1356	51977	5477
1357	52011	5438
1358	52047	5400
1359	52082	5361
1360	52118	5322
1361	52151	5284
1362	52178	5244
1363	52212	5205
1364	52252	5167
1365	52289	5129
1366	52322	5090
1367	52357	5052
1368	52389	5013
1369	52421	4974
1370	52458	4935
1371	52490	4897
1372	52531	4859
1373	52568	4820
1374	52604	4782
1375	52641	4743
1376	52678	4705
1377	52717	4667
1378	52750	4628
1379	52783	4589
1380	52818	4551
1381	52850	4512
1382	52885	4474
1383	52919	4435
1384	52953	4396
1385	52988	4358
1386	53023	4319
1387	53058	4281
1388	53092	4242
1389	53125	4204
1390	53158	4165
1391	53193	4127
1392	53229	4088
1393	53263	4050
1394	53295	4011
1395	53327	3972
1396	53363	3934
1397	53397	3895
1398	53429	3857
1399	53461	3818
1400	53496	3780
1401	53529	3741
1402	53575	3704
1403	53608	3665
1404	53642	3627
1405	53675	3588
1406	53707	3549
1407	53741	3511
1408	53777	3473
1409	53812	3434
1410	53844	3396
1411	53876	3357
1412	53916	3319
1413	53949	3281
1414	53981	3242
1415	54022	3204
1416	54065	3166
1417	54100	3128
1418	54133	3090
1419	54166	3051
1420	54199	3013
1421	54232	2974
1422	54266	2936
1423	54303	2898
1424	54336	2859
1425	54369	2821
1426	54407	2783
1427	54439	2744
1428	54471	2706
1429	54508	2668
1430	54547	2630
1431	54579	2591
1432	54618	2553
1433	54653	2515
1434	54686	2477
1435	54719	2438
1436	54749	2400
1437	54782	2361
1438	54815	2323
1439	54849	2285
1440	54881	2247
1441	54914	2208
1442	54947	2170
1443	54980	2132
1444	55013	2093
1445	55044	2055
1446	55078	2017
1447	55113	1979
1448	55148	1941
1449	55182	1902
1450	55217	1864
1451	55251	1826
1452	55287	1788
1453	55321	1750
1454	55353	1711
1455	55388	1673
1456	55425	1635
1457	55459	1597
1458	55493	1559
1459	55527	1521
1460	55575	1483
1461	55609	1445
1462	55653	1407
1463	55692	1369
1464	55727	1331
1465	55763	1293
1466	55797	1255
1467	55837	1217
1468	55875	1179
1469	55916	1141
1470	55952	1103
1471	55991	1065
1472	56025	1026
1473	56069	989
1474	56107	950
1475	56142	912
1476	56177	874
1477	56217	836
1478	56252	798
1479	56287	760
1480	56320	722
1481	56351	684
1482	56388	646
1483	56427	608
1484	56458	570
1485	56491	532
1486	56527	494
1487	56564	456
1488	56596	418
1489	56627	380
1490	56660	342
1491	56702	304
1492	56735	266
1493	56767	227
1494	56807	189
1495	56852	152
1496	56885	113
1497	56916	75
1498	56949	37
1499	56983	0
