iter	Passed	Remaining
973	20749	11205
974	20770	11183
975	20792	11163
976	20813	11141
977	20835	11120
978	20857	11099
979	20879	11078
980	20901	11057
981	20923	11037
982	20945	11016
983	20966	10994
984	20987	10973
985	21007	10951
986	21029	10930
987	21050	10908
988	21072	10887
989	21092	10865
990	21113	10844
991	21133	10822
992	21155	10801
993	21177	10780
994	21201	10760
995	21222	10738
996	21242	10717
997	21264	10696
998	21284	10674
999	21305	10652
1000	21325	10630
1001	21347	10609
1002	21368	10588
1003	21388	10566
1004	21410	10545
1005	21432	10524
1006	21455	10504
1007	21478	10483
1008	21501	10462
1009	21521	10441
1010	21543	10420
1011	21566	10399
1012	21586	10377
1013	21607	10356
1014	21629	10335
1015	21651	10314
1016	21673	10293
1017	21695	10272
1018	21717	10251
1019	21736	10229
1020	21758	10207
1021	21780	10187
1022	21802	10165
1023	21825	10145
1024	21847	10124
1025	21868	10103
1026	21890	10082
1027	21911	10060
1028	21932	10038
1029	21953	10017
1030	21975	9996
1031	21996	9975
1032	22017	9953
1033	22037	9931
1034	22057	9909
1035	22079	9888
1036	22101	9867
1037	22123	9846
1038	22145	9825
1039	22165	9803
1040	22186	9782
1041	22207	9761
1042	22228	9739
1043	22247	9717
1044	22266	9694
1045	22289	9674
1046	22311	9653
1047	22333	9632
1048	22354	9610
1049	22375	9589
1050	22396	9567
1051	22417	9546
1052	22439	9525
1053	22458	9503
1054	22480	9482
1055	22502	9461
1056	22526	9441
1057	22546	9419
1058	22568	9398
1059	22590	9377
1060	22610	9355
1061	22633	9334
1062	22658	9314
1063	22679	9293
1064	22699	9271
1065	22720	9250
1066	22741	9228
1067	22762	9207
1068	22784	9186
1069	22806	9165
1070	22829	9144
1071	22849	9122
1072	22871	9101
1073	22892	9080
1074	22913	9058
1075	22932	9036
1076	22954	9015
1077	22974	8993
1078	22996	8972
1079	23016	8950
1080	23036	8929
1081	23057	8907
1082	23077	8885
1083	23099	8864
1084	23122	8843
1085	23141	8821
1086	23166	8802
1087	23188	8781
1088	23211	8760
1089	23232	8738
1090	23254	8717
1091	23278	8697
1092	23301	8676
1093	23322	8655
1094	23344	8634
1095	23364	8612
1096	23385	8590
1097	23406	8569
1098	23427	8547
1099	23448	8526
1100	23468	8505
1101	23489	8483
1102	23512	8462
1103	23532	8440
1104	23553	8419
1105	23575	8398
1106	23596	8377
1107	23617	8355
1108	23637	8333
1109	23657	8311
1110	23677	8290
1111	23697	8268
1112	23718	8247
1113	23738	8225
1114	23759	8203
1115	23780	8182
1116	23802	8161
1117	23825	8140
1118	23848	8119
1119	23869	8098
1120	23891	8077
1121	23913	8056
1122	23934	8034
1123	23956	8013
1124	23976	7992
1125	23998	7971
1126	24020	7949
1127	24042	7928
1128	24064	7907
1129	24086	7886
1130	24106	7865
1131	24127	7843
1132	24146	7821
1133	24166	7799
1134	24188	7778
1135	24211	7757
